Column,Date,User,Tweet,Tweet Bersih,Sentiment
79,2022-08-22 03:54:07+00:00,shahrul1_trg,"Polri seluruhnya siap menunjang program vaksinasi Covid-19 guna mewujudkan masyarakat yang sehat, ekonomi kuat dan makin produktif",polri tunjang program vaksinasi covid wujud masyarakat sehat ekonomi kuat produktif,1
80,2022-08-16 06:33:32+00:00,okijogjezz,"RT @NandaBaskarani: Ketika bangsa-bangsa lain meragukan kemampuan Indonesia menghadapi pandemi covid-19, justru Indonesia menunjukkan kemam…",bangsa bangsa ragu mampu indonesia hadap pandemi covid indonesia kemam,1
81,2022-08-17 03:10:00+00:00,FitRadioBandung,"Perjuangan melawan pandemi masih belum berakhir.

Tetap disiplin menerapkan protokol kesehatan, serta vaksinasi covid-19 untuk melindungi diri, keluarga, dan orang disekitar kita.

Yuk, bersama kita percepat kemenangan menghadapi Covid-19.

#HUT77RI 
#StaySafe
#StayFitForLife https://t.co/TFtTFaDAiU",juang lawan pandemi disiplin terap protokol sehat vaksinasi covid lindung keluarga orang sekitar yuk cepat menang hadap covid hutri staysafe stayfitforlife,2
82,2022-07-31 17:44:46+00:00,alvinrio_1501,"RT @alvinrio_1501: Kenang kenangan pas jaman ppkm darurat level 3 2021, di sby utara warga madura kompak menolak Nwo tutup kerja dibatasi t…",kenang kenang pas jaman ppkm darurat level surabaya utara warga madura kompak tolak nwo tutup kerja batas t,1
83,2022-08-17 12:53:46+00:00,swoojwoo,ak nonton lomba dikampung jd ppkm gara-gara ga jd panitianya😭,aku nonton lomba kampung ppkm gara gara panitia,1
84,2022-08-11 06:50:39+00:00,humaslapasgtlo,dan Forkopimda dalam menunjang keberhasilan pelaksanaan tugas khususnya dalam hal pencegahan penyebaran Covid-19 melalui percepatan vaksinasi di Provinsi Gorontalo. https://t.co/SusAJz1KSx,forkopimda tunjang hasil laksana tugas cegah sebar covid cepat vaksinasi provinsi gorontalo,1
85,2022-08-20 00:32:29+00:00,genie037,"╲┏━━━━━━━━━━━━━━━━━━━┓          

Semua daerah level 1⃣ PPKM Jawa➖Bali diperpanjang

╲┗━━━━┳━━━━━━━━━━━━━━┛
╲╭ⓄⓄ╮┃
╲┫╰╯┣╯
┈╰┳┳╯┈┈┈┈┈┈┈┈ 
#PrioritasPembangunanRI
#PrioritasPembangunanRI https://t.co/uRgzGtKx5b", daerah level  ppkm jawa bal panjang     prioritaspembangunanri prioritaspembangunanri,1
86,2022-08-12 06:50:35+00:00,AlshaibaShihab,RT @Anggita_lung: @AlshaibaShihab Jangan lengah  dan  jangan abaikan vaksinasi booster dan Prokes tetap disiplin agar tidak tertular covid-…,lengah abai vaksinasi booster prokes disiplin tular covid ,1
87,2022-08-05 02:00:01+00:00,PearlyLarabel10,"Terimakasih untuk polwan selain baksos telah mengadakan gerai vaksinasi Covid-19 #BersamaWujudkanKepedulian
Berbagi Untuk Kebahagiaan https://t.co/pF4pzgZ3hS",terimakasih polwan baksos ada gerai vaksinasi covid bersamawujudkankepedulian bagi bahagia,1
88,2022-07-31 15:30:23+00:00,Koramil0725,Minggu 31 Juli 2022  Pukul 09.50 WIB  s.d selesai Sertu Heryawan lak Giat  patroli gabungan bersama Polsek Sukodono dan komponen lainnya  dalam rangka  Pelaksanaan PPKM LEVEL 1 serta guna mengantisipasi ancaman yang mengganggu pelaksanaan ASEAN PARA GAMES di wilayah Kec Sukodono. https://t.co/rWHT3VnUaZ,minggu juli wib s selesai sertu heryawan lak giat patroli gabung polsek sukodono komponen rangka laksana ppkm level antisipasi ancam ganggu laksana asean games wilayah kec sukodono,2
89,2022-08-21 01:03:36+00:00,San_uyy,"Ditanya soal capaian vaksinasi Covid-19, Kepala Dinas Kesehatan Kota Jayapura dr Ni Nyoman Sri Antari menuturkan saat ini golongan anak-anak menjadi sasaran utama #DOBdanOtsusAspirasiPapua #PapuaIndonesia https://t.co/L2h6gKgWP3",capai vaksinasi covid kepala dinas sehat kota jayapura dr ni nyoman sri antari golong anak anak sasar utama dobdanotsusaspirasipapua papuaindonesia,1
90,2022-08-26 01:01:03+00:00,mysltic,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #DukungDOBDemiKemajuan #uwtjsvdhs https://t.co/lODpyjFaJG,ayo vaksinasi tingkat daya tahan tubuh virus corona hindar covid varian omicron ba ba dukungdobdemikemajuan uwtjsvdhs,2
91,2022-08-17 00:00:00+00:00,gadogaxo,Ayo guys bersama sama ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #DOBTingkatkanKesejahteraan #PapuaIndonesia https://t.co/rnYZZWgssi,ayo guys vaksinasi tingkat daya tahan tubuh virus corona hindar covid varian omicron ba ba dobtingkatkankesejahteraan papuaindonesia,2
92,2022-08-25 14:06:29+00:00,SermaSupriyadi,"Kamis tgl 25 Agustus 2022 Pkl 21. 00 WIB s.d selesai telah dilaksanakan Giat patroli  dalam Rangka Pelaksanaan  *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Gesi. https://t.co/peqsHfZ10M",kamis tanggal agustus pkl wib s selesai laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat gesi,1
93,2022-08-22 03:22:56+00:00,su10_trg,"Gerai Vaksinasi Presisi merupakan wujud kepedulian Polri didalam penanganan covid 19 usaha memutus mata rantai penyebaran virus covid 19 sehingga tercipta kondisi Harkamtibmas yang safe dan kondusif.

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional",gerai vaksinasi presisi wujud peduli polri dalam tangan covid usaha putus mata rantai sebar virus covid cipta kondisi harkamtibmas safe kondusif wujudkanpemulihanekonomi kawal investasi nasional,1
94,2022-08-01 06:20:17+00:00,Apokrifa22,"@Ndoro68295960 @Vermilo1 @Save_Maltese @StopPlandemit @depopulasi @Bayouiraone1 @healthy13245678 @Siska_raskei @dr_koko28 Mata Anda buta ya? Itu sdh saya kasih kesaksian langsung dan berita yg valid masih minta bukti valid, kalau bodoh ya jgn kelewatan lah, efek dr pandemi bkn cuma soal beli vaksin, ekonomi hampir lumpuh krn ppkm atau lockdown, golongan menengah atas msh bs bertahan, yg dibawah mati",mata buta kasih saksi langsung berita valid bukti valid bodoh lewat efek dr pandemi bkn beli vaksin ekonomi lumpuh ppkm lockdown golong tengah msh bisa tahan bawah mati,1
95,2022-08-16 05:40:55+00:00,medcom_id,"Kementerian Dalam Negeri (Kemendagri) memerintahkan kepala daerah mengakselerasi laju vaksinasi booster. Ini penting agar masyarakat semakin aman dari penularan covid-19.

#cekdulumedcom

https://t.co/MJmQ5WtxSj https://t.co/ne6SV5fkGy",menteri negeri kemendagri perintah kepala daerah akselerasi laju vaksinasi booster masyarakat aman tular covid cekdulumedcom,1
96,2022-08-09 08:34:50+00:00,PolsekCangkuang,"TNI-POLRI terus Bersinergi dalam membantu Percepatan Vaksinasi Covid -19
...
Bhabinkamtibmas dan Babinsa Desa Tanjungsari Monitor pelaksanaan Vaksinasi V1, V2 dan Booster di GOR Desa Tanjungsari Kec Cangkuang Kab Bandung
...
@humaspoldajbr
@DitBinmasJabar
@Binmassoreang https://t.co/9tcRR0WQFT",tni polri sinergi bantu cepat vaksinasi covid bhabinkamtibmas babinsa desa tanjungsari monitor laksana vaksinasi v v booster gor desa tanjungsari kec cangkuang kab bandung,1
97,2022-08-17 08:07:53+00:00,okijogjezz,"RT @MusaRudy_Stpl: Hadapi pandemi Covid-19...

Indonesia 5 besar negara terbanyak di dunia yang melakukan vaksinasi Covid-19...

#PidatoPre…",hadap pandemi covid indonesia negara dunia vaksinasi covid pidatopre,1
98,2022-08-06 01:06:35+00:00,akuaccy,"@xyzstazk gapapa daripada ppkm mending uji hoki, tau ppkm gaaa kak?",gapapa ppkm mending uji hoki ppkm gaaa kak,1
99,2022-08-04 08:20:44+00:00,narkobatglkota,"Bhabinkamtibmas Kelurahan Pekauman,Aiptu Slamet melakukan pemantauan kegiatan Vaksinasi Booster yang bertempat di kelurahan Pekauman
.
Kegiatan ini merupakan salah satu bentuk usaha pemerintah untuk menyelamatkan dan melindungi warga masyarakat dari penularan covid-19.
. https://t.co/Tt3dLvkelH",bhabinkamtibmas lurah kaum aiptu slamet pantau giat vaksinasi booster tempat lurah kaum giat salah bentuk usaha perintah selamat lindung warga masyarakat tular covid,1
100,2022-08-07 16:40:30+00:00,Reza_kaltara,Provinsi Bengkulu gelar vaksinasi dosis keempat COVID-19 https://t.co/WEZvf0plEg,provinsi bengkulu gelar vaksinasi dosis empat covid,1
101,2022-08-08 04:18:05+00:00,renata_kyra,"Satgas Penanganan Covid-19 Mengingatkan Pentingnya Vaksinasi Covid Dosis Ketiga Atau Booster. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/XXW4BnD8Ku",satgas tangan covid vaksinasi covid dosis tiga booster endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
102,2022-08-02 01:49:21+00:00,terlelaah,ppkm planga plongo kayak monyet alias gua gatau mau ngapain lagi selain menunggu prequel yang lemot,ppkm planga plongo kayak monyet alias gue gatau ngapain tunggu prequel lot,0
103,2022-08-18 05:32:04+00:00,Andiriego_,RT @Penyair_Berdiri: Meningkatnya kasus covid membuat semua tetep waspada. Prokes terapkanlah di aktifitas harian kita &amp; segera vaksinasi B…,tingkat covid tetap waspada prokes terap aktifitas hari vaksinasi b,2
104,2022-08-18 00:01:53+00:00,AndyayaWina,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #OtsusPapuaIstimewa https://t.co/VvulPquLf0,vaksinasi covid guna kebal tubuh tangkal sebar virus covid otsuspapuaistimewa,2
105,2022-08-22 07:15:05+00:00,HeppyWijaya2,RT @galerifitri: Vaksin booster &amp; penerapan Prokes adalah dua kunci tak terpisahkan dan saling melengkapi dlm menghadapi munculnya covid-19…,vaksin booster terap prokes kunci pisah lengkap dalam hadap muncul covid ,2
106,2022-08-06 17:29:58+00:00,supercomplicate,"@aulmaulidiana Aku ppkm ka
Planga plongo kaya monyet😭",ppkm ka planga plongo kaya monyet,0
107,2022-08-04 07:19:39+00:00,60far60pay,"RT @FitRadioBandung: Seperti pada usia dewasa, vaksinasi Covid-19 anak 6-11 thn juga bisa mengalami KIPI.

Jangan panik, karena gejala yg b…",usia dewasa vaksinasi covid anak tahun alami kipi panik gejala b,1
108,2022-08-25 01:00:00+00:00,lvendear,Vaksinasi Covid-19 sangat berguna untuk menjaga kekebalan tubuh sehingga dapat menangkal penyebaran virus. Dan juga jangan lupa untuk tetap menerapkan protokol kesehatan. #OtsusDanDOBMajukanPapua #PapuaIndonesia https://t.co/vlI2TkLiIL,vaksinasi covid guna jaga kebal tubuh tangkal sebar virus lupa terap protokol sehat otsusdandobmajukanpapua papuaindonesia,2
109,2022-08-26 07:27:41+00:00,awummm,@DudutNdut PPKM aja ttp ganteng,ppkm tetap ganteng,1
110,2022-08-12 01:01:30+00:00,Anggita_lung,"Kasus Covid-19 di Yogyakarta meningkat tajam,warga Jogja dihimbau agar Prokes lebih ketat. Ada beberapa faktor yg menyebabkan terjadi salah satunya Prokes yang sudah  diabaikan atau Vaksinasi booster masyaraka masih banyak yang belum divaksin.
#PatuhProkesJiwaSelamat
#JumatBerkah https://t.co/qrlJCkvcUT",covid yogyakarta tingkat tajam warga jogja dihimbau prokes ketat faktor sebab salah satu prokes abai vaksinasi booster masyaraka vaksin patuhprokesjiwaselamat jumatberkah,1
111,2022-08-30 01:41:55+00:00,youngghoonn,deobi yg semalem uda tidur beneran PPKM 🤣,deobi semalem udah tidur beneran ppkm ,1
112,2022-08-10 06:37:26+00:00,ocin71,"RT @GratisTerbaik: Pers Release: Gugatan melawan Presiden, Ketua Satgas Covid-19, Mendagri dan Menhub Tentang Diskriminasi Berdasarkan Stat…",pers release gugat lawan presiden ketua satgas covid mendagri menhub diskriminasi dasar stat,1
113,2022-08-24 10:30:55+00:00,WishFm107,RT @garuda080: Ayo sukseskan vaksinasi Covid-19 dengan melakukan vaksin dosis lengkap agar terhindar dari penularan Covid-19 yang kini dike…,ayo sukses vaksinasi covid vaksin dosis lengkap hindar tular covid dike,2
114,2022-08-02 00:42:05+00:00,pikiran_rakyat,"PPKM Diperpanjang, Seluruh Indonesia Berada di Level 1 https://t.co/g7XYa4utka",ppkm panjang indonesia level,1
115,2022-08-06 06:19:53+00:00,beritariaucom,"Gelar Vaksinasi di Hotel, Kabinda Riau: Vaksin Booster untuk Lawan Covid-19
 https://t.co/ycGD4TEzkj",gelar vaksinasi hotel kabinda riau vaksin booster lawan covid,1
116,2022-08-14 09:54:42+00:00,JO__OLID,"@JOYURRRI love you 2, chagy. walaupun lu ppkm beberapa menit krn gue lufak,, mian",love you chagy kamu ppkm menit saya lufak mi,1
117,2022-08-20 06:11:40+00:00,RakaGalang4,"Tetap disiplin protokol kesehatan dan segera vaksinasi booster 🙏🙏🙏
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/RvYJBvS5Qg",disiplin protokol sehat vaksinasi booster  endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
118,2022-08-14 10:15:57+00:00,arinchaoi,"@yamazakikemto Enggak masalah lagu Jepang, Arin masuk semua telinganya selama enak didenger niisan~! c: Masukin dulu, didengerinnya nunggu lagi PPKM.",lagu jepang arin masuk telinga enak didenger niisan c masukin didengerinnya nunggu ppkm,1
119,2022-08-03 14:09:27+00:00,14_mondokan,"Giat operasi Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kec. Mondokan serta pemantauan bangsit diwilayah untuk mengantasipasi kegiatan Asian Para game ( APG ), giat RI 1 / 2. https://t.co/w2FIrENpjH",giat operasi laksana ppkm level batas mobilitas pindah masyarakat polsek mondok anggota koramil mondok wilayah kec mondok pantau bangsit wilayah mengantasipasi giat asi game apg giat ri,1
120,2022-08-12 06:31:10+00:00,kompascom,"Vaksinasi dan infeksi Covid-19 dapat membentuk antibodi seseorang. Lantas, mana yang lebih berperan untuk meningkatkan antibodi di antara keduanya? https://t.co/T2EF6jU8Dn",vaksinasi infeksi covid bentuk antibodi lantas peran tingkat antibodi,1
121,2022-08-01 23:57:47+00:00,most1058,Kemendagri mengumumkan PPKM di Jawa-Bali mulai 2 hingga 15 Agustus 2022. Semua daerah di Jawa-Bali dalam perpanjangan ingin statusnya tetap berada pada level 1. #MostUpdate1058 https://t.co/JI6lQYK9wt,kemendagri umum ppkm jawa bal agustus daerah jawa bal panjang status level mostupdate,1
122,2022-08-01 07:32:14+00:00,harutoen,"@ddeunhwi bnn, kirain ppkm wkwkwk",bnn kirain ppkm wkwkwk,1
123,2022-08-20 01:12:38+00:00,piyuanker12,"RT @HumasPoldaJatim: Sebagai upaya #BangkitPulihIndonesia percepatan vaksinasi Covid-19, jajaran Korps Bhayangkara menjadi garda terdepan s…",upaya bangkitpulihindonesia cepat vaksinasi covid jajar korps bhayangkara garda depan s,1
124,2022-08-07 13:19:00+00:00,koramil_kota,"Pada hari Minggu tgl  7 Agustus 2022 Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Tanon https://t.co/P68uXtUzkX",minggu tanggal agustus pkl wib s selesai laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat tanon,1
125,2022-08-05 00:51:04+00:00,TabananHumas,RT @TabananHumas: Kita harus bersama-sama berusaha agar kasus Covid-19 tidak melonjak dengan cara tetap disiplin Prokes dan ayo Vaksinasi B…,usaha covid lonjak disiplin prokes ayo vaksinasi b,2
126,2022-08-14 01:52:48+00:00,imhyozeop,@goiminsi @sejerong Kita kan team PPKM gomen 😀,team ppkm gomen ,1
127,2022-08-09 13:50:52+00:00,yunqisichenq,"gada gunanya cuma ini buat healing dikala pandemi tidak bisa kemana mana, mangkanya ini udah aga ilang sparksnya karna udah ga ppkm😅 https://t.co/hrrtg6veGF",tidak ada guna healing kala pandemi mana mangkanya udah aga ilang sparksnya karena udah ppkm,1
128,2022-08-19 00:00:02+00:00,mayleenzv,"Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian Omicron BA.4 dan BA.5 yang mengintai
#SegeraBerantasKSTP #PapuaIndonesia https://t.co/dA4Q9jMaD5",vaksinasi kunci utama lindung orang orang dekat bahaya covid varian omicron ba ba intai segeraberantaskstp papuaindonesia,2
129,2022-08-23 05:14:33+00:00,DapoerAbah,"@jokowi Info : Dapoer Abah Bandung masih tutup, terdampak kebijakan psbb ppkm, janji stimulus ekonomi kemana ? Ini sdh jelang th ke 3 @ridwankamil",info dapoer abah bandung tutup dampak bijak psbb ppkm janji stimulus ekonomi mana jelang th,0
130,2022-08-02 12:22:20+00:00,raidou_survivor,"Sebagian besar wilayah Indonesia sudah memasuki PPKM level 1 
#PPKM #Indonesia #indonesian 
https://t.co/TSXv5lzyTc",wilayah indonesia pasuk ppkm level ppkm indonesia indonesian,1
131,2022-08-29 08:17:49+00:00,crestcendo,"Kenapa ya kalau senin kerjaan sedikit, jadinya ppkm",senin kerja ppkm,1
132,2022-08-01 02:30:13+00:00,overdozzz_,"@xhoraly Lu balik jam brp, ppkm nih gua (plonga plongo kaya Mark)",kamu jam brp ppkm gue plonga plongo kaya mark,1
133,2022-08-05 03:46:47+00:00,itsdrei_z,"pertama kali main genshin ada satu orang random join, ngecarry banget di dragonspine. gw ngang ngong ppkm diem aja gegara di ar gw yg teramat kicik dmg 7k tuh gede pisan :o. orangnya baik banget sumpah TToTT

namanya Roe. Roe kalo kamu ngeliat ini apkh mw temenan sm aku 🥺 https://t.co/jHbKLxk9RI",kali main genshin orang random join ngecarry banget dragonspine saya ngang ngong ppkm diam garagara ar saya amat kicik dmg k gede pis o orang banget sumpah ttott nama roe roe ngeliat apkh mw temenan sama ,1
134,2022-08-09 17:57:41+00:00,pabrik_figur,"RT @jek___: masih lebih berfaedah konten berbagi tapi tangan kiri merekam, setidaknya manfaatnya terasa untuk orang yang diberi, riya itu u…",faedah konten bagi tangan kiri rekam manfaat orang riya u,1
135,2022-08-25 02:15:58+00:00,Kemendag,"4. Sejumlah faktor yang menyebabkan kenaikan harga telur ayam ras yaitu kenaikan permintaan terhadap komoditas #bapok tersebut dengan adanya pelonggaran Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM). 

#StabilitasHarga
#AyoDagang",faktor sebab naik harga telur ayam ras naik minta komoditas bapok longgar laku batas giat masyarakat ppkm stabilitasharga ayodagang,1
136,2022-08-12 02:21:46+00:00,kodimgrobogan,"Babinsa Bagikan Masker Cegah Penyebaran Covid-19

Anggota Koramil 17/Kradenan Pelda Sutarman bersama 1 orang anggota melaksanakan kegiatan PPKM dan himbauan kepada masyarakat serta bagikan masker di pertokoan Desa Kuwu Kec. Kradenan. https://t.co/tPJKHV37Ch",babinsa bagi masker cegah sebar covid anggota koramil kradenan pelda sutarman orang anggota laksana giat ppkm himbauan masyarakat bagi masker toko desa kuwu kec kradenan,1
137,2022-08-19 11:50:15+00:00,LACRUELITY,Eum hati aku deg-degan kayak dikejar maling ini bakal ada apa yah 19.00-ppkm 😭🥺😭😭😭🥺,eum hati deg degan kayak kejar maling ppkm ,1
138,2022-08-12 07:34:50+00:00,KabariGolkar,"Pemerintah melalui @PerekonomianRI juga meluncurkan Buku Vaksinasi Covid-19 yang merangkum seluruh perjalanan Indonesia sejak awal pandemi, kebijakan-kebijakan yang diambil dalam menangani dan mengendalikan pandemi, beserta seluruh dinamika yang terjadi … https://t.co/9x9s96st5e",perintah luncur buku vaksinasi covid rangkum jalan indonesia pandemi bijak bijak ambil tangan kendali pandemi serta dinamika ,1
139,2022-08-22 03:51:22+00:00,fauziahiz,"Polri seutuhnya siap menopang program vaksinasi Covid-19 fungsi mewujudkan penduduk yang sehat, ekonomi kuat dan makin lama produktif

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional",polri utuh topang program vaksinasi covid fungsi wujud duduk sehat ekonomi kuat produktif wujudkanpemulihanekonomi kawal investasi nasional,1
140,2022-08-20 04:30:39+00:00,cathpy,"Kapolri mengatakan akselerasi vaksinasi saat ini sangat penting dilakukan untuk mencegah penyebaran virus COVID-19.
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/dlJhqVPmZD",kapolri akselerasi vaksinasi cegah sebar virus covid sinergitasprogrampemerintah bangkit pulih indonesia,2
141,2022-08-03 03:57:28+00:00,CDC_UP,"7. Bersedia bekerja secara hybrid (Online/Offline)
8. Sudah melakukan vaksinasi COVID Booster
9. Menguasai aplikasi Microsoft Office",sedia hybrid online offline vaksinasi covid booster kuasa aplikasi microsoft office,1
142,2022-08-04 04:00:00+00:00,Ameyliaa23,"Hayo siapa yang mau negara kita bebas dari virus. Heheh makqnya bakalan ada vaksinasi covid 19 bumn pada tgl 17 agustus
#VaksinKaryaIndonesia https://t.co/r0Qwo7shBB",hayo negara bebas virus heheh makqnya vaksinasi covid bumn tanggal agustus vaksinkaryaindonesia,2
