Column,Date,User,Tweet,Tweet Bersih,Sentiment
782,2022-08-06 07:51:00+00:00,Koramil08sbj,Pelaksanaan  Patroli  PPKM Level I bersama Polsek Gemolong dan patroli wilayah antisipasi keamanan dalam rangka mensukseskan kegiatan Asean Paragames TA.2022 di Stadion Manahan. https://t.co/GBjjPehFMA,laksana patroli ppkm level i polsek golong patroli wilayah antisipasi aman rangka sukses giat asean paragames ta stadion manah,1
7299,2022-08-20 03:27:24+00:00,Kedirimall2,"Halooo Sobat Kediri Mall 

Adakah yang belum Vaksin COVID-19 Lengkap..? ""Pasti ada dong...!""

Ayooo ajak Keluarga, Saudara, Tetangga dan Teman untuk Vaksinasi Lengkap dengan datang langsung Tgl. 20 Agustus 2022 di Kediri Mall Pkl. 09:00-12:00 WIB.

 Kuota terbatas loooh. https://t.co/VPNDOJuV8U",halooo sobat diri mall ada vaksin covid lengkap ayooo ajak keluarga saudara tetangga teman vaksinasi lengkap langsung tanggal agustus diri mall pkl wib kuota batas loooh,2
8297,2022-08-16 00:00:00+00:00,BimanPutra12,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar dapat terhindar dari virus Covid-19 varian baru Omicron BA.4 dan BA.5 #DOBMembawaDampakPositif #PapuaIndonesia https://t.co/oyWXMAxfhu,ayo vaksinasi tingkat daya tahan tubuh virus corona hindar virus covid varian omicron ba ba dobmembawadampakpositif papuaindonesia,2
7530,2022-08-19 04:19:49+00:00,multimediagrob,"@PolsekGeyer Sebagai upaya #BangkitPulihIndonesia percepatan vaksinasi Covid-19, jajaran Korps Bhayangkara menjadi garda terdepan sebagai vaksinator Sigap Tangani Pandemi

🇮🇩",upaya bangkitpulihindonesia cepat vaksinasi covid jajar korps bhayangkara garda depan vaksinator sigap tangan pandemi ,2
4222,2022-08-27 02:01:54+00:00,khanhee,@clhangmin Minggu kemarin ppkm giliran sekarang popokm,minggu kemarin ppkm gilir popokm,1
1283,2022-08-03 12:24:19+00:00,jsuhlove,demi Allah aku denger kata PPKM aja udah trauma bgt pengen nangis😭,allah denger ppkm udah trauma bgt ken nang,1
1183,2022-08-04 03:24:29+00:00,cobmfy,@jugmwon rencana sy hari ini adlh ppkm alias planga plongo ky monyet,rencana saya adalah ppkm alias planga plongo ky monyet,1
668,2022-08-07 02:02:04+00:00,HmsBnw,Patroli PPKM https://t.co/AAzPTGvOT3,patroli ppkm,1
4329,2022-08-26 03:24:31+00:00,AryoDek0,"RT @Risma12121212: Vaksin booster terbukti tingkatkan kekebalan terhadap virus corona.
.
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#Berita…",vaksin booster bukti tingkat kebal virus corona endemicovid indonesiasehatindonesiahebat berita,2
6778,2022-08-02 03:07:42+00:00,anjaniriani28,"@Indrian950 Mencegah Covid dengan Vaksinasi
Program Jokowi Terdepan",cegah covid vaksinasi program jokowi depan,2
6939,2022-08-01 06:57:04+00:00,soloposdotcom,"Vaksinasi Dosis Keempat Covid-19 Dimulai, Begini Aturannya https://t.co/zck6N1C1vs",vaksinasi dosis empat covid atur,1
4542,2022-08-24 11:21:55+00:00,KoramilTangen,"Rabu tgl 24-08-2022  Pukul 09.10 WIB  s.d selesai Serka Joko Waliman melaksanakan Giat  patroli gabungan bersama Aipda Rasmo dan Bripka Yulian Polsek Sukodono dalam rangka  Pelaksanaan PPKM LEVEL 1 membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kec Sukodono. https://t.co/0XUprVntaC",rabu tanggal wib s selesai serka joko waliman laksana giat patroli gabung aipda rasmo bripka yulian polsek sukodono rangka laksana ppkm level batas mobilitas pindah masyarakat tempat wilayah kec sukodono,1
7999,2022-08-16 21:08:16+00:00,NabilaAr__,"RT @pd_sarjana: Dirgahayu Republik Indonesia yang Ke-77 🇮🇩🇮🇩
Alhamdulillah, Indonesia 5 Besar Vaksinasi Covid-19 terbanyak di Dunia.
#Pidat…",dirgahayu republik indonesia  alhamdulillah indonesia vaksinasi covid dunia pidat,1
3323,2022-08-13 06:50:22+00:00,kodim0313kpr,"Tak Kenal Waktu Himbauan Prokes Terus Dilakukan Babinsa Koramil 01/Bkn

Bangkinag, Dalam rangka mencegah dan mengantisipasi penyebaran covid-19 di tempat umum, anggota Koramil 01/Bkn Kodim  0313/Kpr Serka M Ramendra melaksanakan PPKM https://t.co/qVudgCxbaQ",kenal himbauan prokes babinsa koramil bkn bangkinag rangka cegah antisipasi sebar covid anggota koramil bkn kodim kpr serka m ramendra laksana ppkm,2
4523,2022-08-24 13:29:35+00:00,FitriYa12573941,@puanmaharani_ri Dengan pelaksanaan kebijakan PPKM dan dukungan masyarakat terhadap upaya bersama untuk menerapkan PPKM menjadi kunci kita bisa menurunkan laju penularan,laksana bijak ppkm dukung masyarakat upaya terap ppkm kunci turun laju tular,2
2081,2022-08-01 03:42:52+00:00,Pendim_Jepara,https://t.co/aXS8tbo0bz Aturan PPKM Serta Protokol Kesehatan Kepada Masyarakat. https://t.co/p0ybK2daj5,atur ppkm protokol sehat masyarakat,1
9315,2022-08-29 07:44:19+00:00,beritacovid,"#Kasus Covid-19 Kembali Naik 25 Kali Lipat, Vaksinasi Harus Dipercepat - MSN #Covid #Covid19 https://t.co/FIITwDuvg1",covid kali lipat vaksinasi cepat msn covid covid,1
7272,2022-08-20 03:30:00+00:00,klepzon,"Akselerasi vaksinasi masih penting untuk pencegahan penularan virus Covid-19
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/hTzBOdq2m5",akselerasi vaksinasi cegah tular virus covid sinergitasprogrampemerintah bangkit pulih indonesia,2
486,2022-08-08 03:24:14+00:00,RioAbidin2,IKN Smartcity Indonesia PPKM Level 1 Pemprov Sumsel Perketat Prokes https://t.co/ZDrmZRyx3Q,ikn smartcity indonesia ppkm level pemprov sumsel ketat prokes,1
10095,2022-08-25 00:08:15+00:00,Shotaro504,Pemerintah gencarkan vaksinasi covid-19 lanjutkan di daerah imunitas rendah #UpayaMemperkuatNKRI https://t.co/oiqs1xUlks,perintah gencar vaksinasi covid lanjut daerah imunitas rendah upayamemperkuatnkri,1
1509,2022-08-02 14:58:40+00:00,axrthur,"Another bb gb gen 4 : bikin tiktok bareng.
Treasure : PPKM. (Planga plongo kayak monyet.)",another bb gb gen tiktok bareng treasure ppkm planga plongo kayak monyet,1
3418,2022-08-12 11:39:54+00:00,Misdi74,"Telah dilaksanakan giat operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Anggota Koramil 06/Gondang bersama Polsek Gondang diwilayah Kecamatan Gondang . https://t.co/x491Y3FkRB",laksana giat operasi yustisi sekat laksana ppkm level batas mobilitas pindah masyarakat anggota koramil gondang polsek gondang wilayah camat gondang,1
3908,2022-08-29 07:28:02+00:00,hawrvto,mohon jaga protokol kesehatan ppkm,mohon jaga protokol sehat ppkm,1
4737,2022-08-23 10:28:01+00:00,cakra9901,"KARANGANYAR - Sertu Gatot Subianto beserta 2 anggota Koramil 02/Tasikmadu melaksanakan Patroli PPKM penertiban dan pendisiplinan Prokes guna mencegah penyebaran Covid 19 pada pengunjung dan pedagang pasar burung Nglano, Tasikmadu dan menghimbau agar mematuhi Prokes dengan cara 5M https://t.co/booRrbHFTC",karanganyar sertu gatot subianto serta anggota koramil tasikmadu laksana patroli ppkm tertib disiplin prokes cegah sebar covid unjung dagang pasar burung nglano tasikmadu menghimbau patuh prokes m,2
5883,2022-08-06 03:02:41+00:00,DinarAyuTasya,"@Desi72118843 Pencegahan Peningkatan Kasus Varian Baru Covid-19 Dengan Vaksinasi, Program Jokowi Terdepan",cegah tingkat varian covid vaksinasi program jokowi depan,2
2728,2022-08-16 12:42:36+00:00,detikHealth,"#THREAD 
Seluruh wilayah Indonesia termasuk Jabodetabek kembali berada di level 1 PPKM. 

Simak ya! Berikut aturan terbaru PPKM level 1 di Jabodetabek hingga 29 Agustus!👇👇 https://t.co/g0jZTegkeh",thread wilayah indonesia jabodetabek level ppkm simak atur baru ppkm level jabodetabek agustus ,1
5473,2022-08-08 08:24:14+00:00,UntukBangsaku1,"Badan Pengawas Obat-obatan dan Makanan (BPOM) sudah membuat keputusan yang tepat dengan mengizinkan vaksinasi booster kepada anak usia 16-18 tahun

#boosterdoseofcorona #Booster #COVID #Vaksin https://t.co/EX0itUedws",badan awas obat obat makan bpom putus izin vaksinasi booster anak usia boosterdoseofcorona booster covid vaksin,1
4506,2022-08-24 15:13:02+00:00,AngeldianAnggra,"@FirstMediaCares @djakartanews Jawaban standar template aja, janji2 palsu tiap hari telepon alasan sudah tahap monitoring, sangat merugikan bisnis kerja dari rumah masih masa PPKM pandemi gini, hrs keluar dari rumah mencari jaringan internet bisa beresiko tertular penyakit, ga ada tanggungjawabnya sama sekali",standar template janji palsu telepon alas tahap monitoring rugi bisnis kerja rumah ppkm pandemi gin hrs rumah cari jaring internet resiko tular sakit tanggungjawabnya,1
10626,2022-08-22 04:02:24+00:00,cherazali57,"Polri seutuhnya siap menopang program vaksinasi Covid-19 peranan mewujudkan masyarakat yang sehat, ekonomi kuat dan makin produktif",polri utuh topang program vaksinasi covid peran wujud masyarakat sehat ekonomi kuat produktif,2
4614,2022-08-24 03:41:45+00:00,BotakPahlawan,"RT @EksisSosmed: Capaian Baru 25%, Satgas : Ingatkan Kerabat Lain Untuk Vaksinasi Booster. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#Ber…",capai satgas ingat kerabat vaksinasi booster endemicovid indonesiasehatindonesiahebat ber,2
1337,2022-08-03 08:00:03+00:00,risauma68144702,"RT @infosemar3: Daftar booster kedua yang dapat diberikan di Indonesia
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https:…",daftar booster indonesia endemicovid indonesiasehatindonesiahebat beritacovid ppkm https ,1
9289,2022-08-29 12:01:21+00:00,LaporWal,"Update Kasus dan Cakupan Vaksinasi Covid-19 di Kaltim per tanggal 29 Agustus 2022 jam 15.00 WITA

Selengkapnya baca di: 
https://t.co/gyiutNoV13 https://t.co/3TnvX1xati",update cakup vaksinasi covid kaltim tanggal agustus jam wita lengkap baca,1
3623,2022-08-11 03:53:13+00:00,HajiUdi69068030,"#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM Apa indikator pandemi menjadi endemi https://t.co/HEK8uTPHXi",endemicovid indonesiasehatindonesiahebat beritacovid ppkm indikator pandemi endemi,1
10223,2022-08-24 02:13:25+00:00,Ristyan25825085,Mari kita laksanakan vaksinasi dan tetap patuhi prokes untuk menghindari varian baru covid-19. Nusantara Simbol Persatuan https://t.co/02ED5WS8PO,mari laksana vaksinasi patuh prokes hindar varian covid nusantara simbol satu,2
3593,2022-08-11 07:41:18+00:00,erixgbaztiaan,"Menkes Ungkap Kesiapan Indonesia Menuju Fase Endemi
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/F2jN5fkHbx",menkes kesiap indonesia fase endemi endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
6414,2022-08-03 11:22:49+00:00,jamkesjakarta,"Sesuai dengan informasi melalui Kementerian Kesehatan menetapkan vaksinasi COVID-19 aman dilakukan pada ibu menyusui dengan syarat tertentu.

Lalu apa saja persyaratannya ? 
Yuk simak melalui infografis di atas ini ☝🏻

#vaksincoviduntukibumenyusui
#Jamkesjak_Info 
#JAMKESJAK https://t.co/8py4Fg18n4",sesuai informasi menteri sehat tetap vaksinasi covid aman susu syarat syarat yuk simak infografis  vaksincoviduntukibumenyusui jamkesjak info jamkesjak,1
6318,2022-08-04 02:49:13+00:00,PolsekCangkuang,"Bhabinkamtibmas Desa Ciluncat Polsek Cangkuang Polresta Bandung, terus Giatkan Sambang untuk Mengingatkan Prokes dan Vaksinasi Covid-19
...
@humaspoldajbr
@polrestabandung 
@DitBinmasJabar
@Binmassoreang
@Dd_humaspldjbr https://t.co/YQtqtMtGWC",bhabinkamtibmas desa ciluncat polsek cangkuang polresta bandung giat sambang prokes vaksinasi covid,2
426,2022-08-08 11:51:01+00:00,anitnaram,Buktinya pas PPKM kaga ada macet tuh 😂😂😂,bukti pas ppkm kaga macet ,1
3907,2022-08-29 07:28:50+00:00,togethur,"Wak2kakwk apes di jalan tapi untuk intinya lancar. At least nggak gemeter, nggak PPKM (planga plongo kayak munyet). Ish. Keren banget sy kayak orang dewasa. https://t.co/EcCI4znHFZ",wakkakwk apes jalan inti lancar at least nggak gemeter nggak ppkm planga plongo kayak munyet ish keren banget saya kayak orang dewasa,1
3734,2022-08-30 04:03:36+00:00,TINTAHIJAUcom,"PPKM Jawa-Bali Kembali Diperpanjang, Pemkab Diminta Genjot Vaksin Booster https://t.co/eY9SCzUNm3",ppkm jawa bal panjang pemkab genjot vaksin booster,1
9527,2022-08-28 03:19:06+00:00,PrasetyoEdi_,"yaitu 60.228.393 (25.67%).

Mari bersama sukseskan vaksinasi hingga ke pelosok negeri untuk melindungi diri menuju endemi. Segerakan vaksinasi Covid-19 jika gilirannya tiba.

#AyoVaksin",mari sukses vaksinasi pelosok negeri lindung endemi segera vaksinasi covid gilir ayovaksin,2
9011,2022-08-11 06:53:53+00:00,WishFm107,"RT @AlshaibaShihab: Kenaikan kasus covid-19 di Jakarta saat ini adalah akibat dr menurunnya kesadaran masyarakat dlm menerapkan prokes. 
Ut…",naik covid jakarta akibat dr turun sadar masyarakat dalam terap prokes ut,1
7786,2022-08-18 02:43:31+00:00,RSIYPDHI,"Klinik Vaksin Covid RSIY PDHI membuka pelayanan vaksin booster PFIZER, untuk pasien usia &gt; 18 tahun yang telah mendapat 2x vaksinasi primer (Sinovac, Astra Zenica, Pfizer) dengan jarak minimal 3 bulan dari vaksin ke-2. https://t.co/t2RftlcFUq",klinik vaksin covid rsiy pdhi buka layan vaksin booster pfizer pasien usia gt x vaksinasi primer sinovac astra zenica pfizer jarak minimal vaksin,1
4597,2022-08-24 05:56:55+00:00,gyupaI,"@richseungyoun yg di setiabudi kan cabang pertama, jd kek semua orang pada kesana, mana lagi jaman ppkm, ya kena segel lah wkwk, untungnya lgsg buka cabang baru jd penyebaran pembelinya gak numpuk di 1 tempat😂 (tapi ttp aja penuh sih tiap kesana)",setiabudi cabang kek orang kesana jaman ppkm kena segel wkwk untung lgsg buka cabang sebar bel numpuk tempat tetap penuh kesana,1
5892,2022-08-06 02:30:26+00:00,nzen_reteirof,"@BerekClarita Wajib Vaksinasi Booster ..lindungi Diri Dari Kasus Covid-19
Prokes Lindungi Dirimu",wajib vaksinasi booster lindung covid prokes lindung diri,2
4021,2022-08-28 15:05:16+00:00,06Gondang,"Pada Sabtu 27 Agustus 2022 Pkl 20.30 WIB s.d selesai telah dilaksanakan giat patroli gabungan dalam rangka  pelaksanaan *PPKM LEVEL I * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/8Qcz9BS90y",sabtu agustus pkl wib s selesai laksana giat patroli gabung rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat sumberlawang,1
3796,2022-08-30 00:54:52+00:00,callmemiwww,@injunoona masyarakat insomnia ga pernah ppkm ekekekk,masyarakat insomnia ppkm ekekekk,1
6051,2022-08-05 03:10:58+00:00,KuretaID,"Kasus Kematian Gegara Covid-19 Meningkat, DPR Minta Pemerintah Kebut Vaksinasi https://t.co/GicX8rDa5t",mati garagara covid tingkat dpr perintah kebut vaksinasi,1
2664,2022-08-17 02:31:28+00:00,purkgowon,@TheUnruIes haha hehe ppkm,haha ppkm,1
328,2022-08-09 02:22:11+00:00,BNasarun,"PPKM LV 1 perketat prokes, Bangga Cinta TanahAir https://t.co/30G2zLbUzg",ppkm lv ketat prokes bangga cinta tanahair,1
10419,2022-08-22 17:47:47+00:00,PMIKabTegal,"Kab. Tegal - Jateng I Senin (22/8)

Giat  Vaksinasi Covid 19,  sasaran pelajar SDN Pesayangan 01

Hasil 56 anak tervaksin, dengan rincian :
》Dosis 1 : 24 anak
》Dosis 2 : 32 anak
》Dosis 3 :  -

@palangmerah
@PMIJawaTengah
@sarwapramana 
@umiazizah60 
#pmi #pmiselalubantu https://t.co/amtXCTy48k",kab tegal jateng i senin giat vaksinasi covid sasar ajar sdn sayang hasil anak vaksin rincian dosis anak dosis anak dosis pmi pmiselalubantu,1
4990,2022-08-21 11:39:55+00:00,EstianaLuhur,"Menko Perekonomian luncurkan buku vaksinasi Covid-19 sebab RI sudah memasuki masa new normal
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/crAjPZSM3G",menko ekonomi luncur buku vaksinasi covid ri pasuk new normal endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
8204,2022-08-16 04:50:52+00:00,KabinetPPID,"5. Indonesia termasuk negara yang berhasil mengendalikan pandemi Covid-19, termasuk lima besar negara dengan vaksinasi terbanyak di dunia, dengan 432 juta dosis vaksin telah disuntikkan.

#PidatoPresiden2022
#PulihLebihCepat 
#BangkitLebihKuat
#HUT77RI",indonesia negara hasil kendali pandemi covid negara vaksinasi dunia juta dosis vaksin suntik pidatopresiden pulihlebihcepat bangkitlebihkuat hutri,2
3077,2022-08-14 15:00:11+00:00,NCTTENO,@YEONJUlNN Bro! Cuma ppkm sih. Lo gimana?,bro ppkm lo gimana,1
3692,2022-08-30 07:21:52+00:00,BerlandGroup,RT @idntimes: Pemerintah kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di wilayah Jawa-Bali. PPKM kali ini akan…,perintah panjang laku batas giat masyarakat ppkm wilayah jawa bal ppkm kali akan,1
3733,2022-08-30 04:06:48+00:00,wartakotalive,"DAFTAR Lengkap PPKM Jawa-Bali Hingga 5 September 2022: Level 1 Bertahan di Semua Provinsi
 
https://t.co/Sen0OiYR91 lewat @wartakotalive",daftar lengkap ppkm jawa bal september level tahan provinsi,1
2245,2022-08-19 23:36:08+00:00,jungfwon,"@parikjay aku emang PPKM, planga plongo kaya meng😝 https://t.co/HQ8lVHWCfB",emang ppkm planga plongo kaya meng,1
5063,2022-08-21 04:24:10+00:00,cheesveure,@gimyufg Yo kan sopo eruh rejeki PPKM ono tenan e? Plonga-Plongo Kaya Mendadak,yo sopo eruh rejeki ppkm ono tenan e plonga plongo kaya dadak,1
540,2022-08-07 15:56:53+00:00,Ieveknow,@injbun pkirin dlu dh sambil ppkm https://t.co/21sAdLpV6H,pkirin dlu dh ppkm,1
8151,2022-08-16 06:15:04+00:00,ImutEmot,"Alhamdulillah dengan vaksinasi COVID-19 cepat lenyap
#PidatoPresiden2022 #pulihlebihcepat
#PidatoPresiden2022 #bangkitlebihkuat https://t.co/XcEB15DCQE",alhamdulillah vaksinasi covid cepat lenyap pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,2
7598,2022-08-19 03:01:45+00:00,jombloih,"RT @republikaonline: Stok vaksin saat ini mencukupi, kecuali AstraZeneca yang masih proses pengambilan https://t.co/h9CDz2x8fX",stok vaksin cukup kecuali astrazeneca proses ambil,1
6598,2022-08-02 15:55:03+00:00,jpnncom,Dinkes Bantul akan segera menjadwalkan vaksinasi Covid-19 booster kedua untuk para nakes. Rencananya minggu depan. #vaksincovid-19 https://t.co/NJtZs0yhjf,dinkes bantul jadwal vaksinasi covid booster nakes rencana minggu vaksincovid,1
10184,2022-08-24 04:14:40+00:00,IndahDyah7,"Tak Mau Lenggah, Polres Batu Tetap Gencarkan Vaksinasi Covid-19
Nusantara Simbol Persatuan
https://t.co/6Vt1BJLpli",lenggah polres batu gencar vaksinasi covid nusantara simbol satu,1
149,2022-08-09 15:45:38+00:00,14_mondokan,"telah dilaksanakan giat  patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/fcs5q27a22",laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat karangmalang,1
5559,2022-08-08 02:33:02+00:00,Silaaasil1,"Polri memberi Vaksinasi kepada anak2 agar tetap sehat dan terhindar dari covid 19
#ProkesMelindungi
Cegah Covid19 https://t.co/YuAA3aDNtt",polri vaksinasi anak sehat hindar covid prokesmelindungi cegah covid,1
3577,2022-08-11 10:00:27+00:00,sun6erry,@cuitantheboyz lagi ppkm alias plonga plongo kayak monyet,ppkm alias plonga plongo kayak monyet,0
326,2022-08-09 02:32:49+00:00,fayerlight,Udh sekian banyak thread ps2 yg gue baca tapi masih aja ppkm https://t.co/MEtXtdsWkP,udah sekian thread ps saya baca ppkm,1
5433,2022-08-08 23:17:36+00:00,penramil02,Anggota Koramil 02/Jogonalan Kodim 0723/Klaten melaksanakan kegiatan Vaksinasi Covid-19. https://t.co/jfjr1xUWea,anggota koramil jogonalan kodim klaten laksana giat vaksinasi covid,2
3110,2022-08-14 12:10:36+00:00,rtruesfalse,"makanya klo ujian dapet nilai bagus, tapi setelahnya ppkm https://t.co/4DtMQvreuK",uji dapet nilai bagus telah ppkm,1
5401,2022-08-09 00:51:04+00:00,voksradiojogja,"#VoksUpdate

Dinkes Sleman Kejar Target Capaian Vaksinasi Booster Covid-19
(https://t.co/fWGJ6n9ioK)

#BreakfastClub",voksupdate dinkes sleman kejar target capai vaksinasi booster covid breakfastclub,1
2040,2022-08-01 06:06:39+00:00,JUYEONLEMOT,"@kiyuvies KASIAN DIA DI ISAC PPKM

PLANGA PLONGO KAYAK MENG",kasi isac ppkm planga plongo kayak meng,1
10376,2022-08-23 01:38:44+00:00,chinta_chintata,"@AliBej0 Cegah penularan Covid-19 dengan vaksinasi dan Prokes
#JanganAbaiDisiplinProkes
Kita Satria Indonesia",cegah tular covid vaksinasi prokes janganabaidisiplinprokes satria indonesia,2
8310,2022-08-15 16:06:55+00:00,emha_baraja,"@arwidodo Yg saya pahami dari twitt anda, fungsi vaksinasi covid adalah agar tidak ribet urusan  administrasi perjalanan dll.
Bagi saya, lebih baik saya naik bus.

Sudah lama saya katakan, lebih baik ditembak di kepala dgn senjata laras panjang drpd disuntik vaksin kopit. Liat saja realita",paham twitt fungsi vaksinasi covid ribet urus administrasi jalan dll bus tembak kepala senjata laras drpd suntik vaksin kopit liat realita,1
